Squad,Time,Comp,Round,Day,Venue,Result,GF,GA,penfor,penagainst,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Shooting_Standard_Gls,Shooting_Standard_Sh,Shooting_Standard_Sot,Shooting_Standard_Sot_Pct,Shooting_Standard_G_perSh,Shooting_Standard_G_perSot,Shooting_Standard_Dist,Shooting_Standard_Fk,Shooting_Standard_Pk,Shooting_Standard_Pkatt,Shooting_Expected_Npxg,Shooting_Expected_Npxg_perSh,Shooting_Expected_G_Xg,Shooting_Expected_Np_G_Xg,Keeper_Performance_Sota,Keeper_Performance_Ga,Keeper_Performance_Saves,Keeper_Performance_Save_Pct,Keeper_Performance_Cs,Keeper_Performance_Psxg,Keeper_Performance_Psxg_Plus_per,Keeper_Pkatt,Keeper_Pka,Keeper_Pksv,Keeper_Pkm,Keeper_Launched_Cmp,Keeper_Launched_Att,Keeper_Launched_Cmp_Pct,Keeper_Passes_Att,Keeper_Passes_Thr,Keeper_Passes_Launch_Pct,Keeper_Passes_Avglen,Keeper_Att,Keeper_Launch_Pct,Keeper_Avglen,Keeper_Crosses_Opp,Keeper_Crosses_Stp,Keeper_Crosses_Stp_Pct,Keeper_Sweeper_No_Opa,Keeper_Sweeper_Avgdist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp_Pct,Passing_Total_Totdist,Passing_Total_Prgdist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp_Pct,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp_Pct,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp_Pct,Passing_Ast,Passing_Xag,Passing_Xa,Passing_Kp,Passing_One_Third,Passing_Ppa,Passing_Crspa,Passing_Prgp,Passing_Types_Live,Passing_Types_Dead,Passing_Types_Fk,Passing_Types_Tb,Passing_Types_Sw,Passing_Types_Crs,Passing_Types_Ti,Passing_Types_Ck,Passing_Types_In,Passing_Types_Out,Passing_Types_Str,Passing_Types_Outcomes_Off,Passing_Types_Outcomes_Blocks,Gca_Sca,Gca_Passlive,Gca_Passdead,Gca_To,Gca_Sh,Gca_Fld,Gca_Def,Gca_Gca,Defense_Tackles_Tkl,Defense_Tackles_Tklw,Defense_Tackles_Def_3Rd,Defense_Tackles_Mid_3Rd,Defense_Tackles_Att_3Rd,Defense_Challenges_Tkl,Defense_Challenges_Att,Defense_Challenges_Tkl_Pct,Defense_Challenges_Lost,Defense_Blocks,Defense_Blocks_Sh,Defense_Blocks_Pass,Defense_Int,Defense_Tkl_Plus_Int,Defense_Clr,Defense_Err,Possession_Touches,Possession_Touches_Def_Pen,Possession_Touches_Def_3Rd,Possession_Touches_Mid_3Rd,Possession_Touches_Att_3Rd,Possession_Touches_Att_Pen,Possession_Touches_Live,Possession_Take_Ons_Att,Possession_Take_Ons_Succ,Possession_Take_Ons_Succ_Pct,Possession_Take_Ons_Tkld,Possession_Take_Ons_Tkld_Pct,Possession_Carries,Possession_Carries_Totdist,Possession_Carries_Prgdist,Possession_Carries_Prgc,Possession_Carries_One_Third,Possession_Carries_Cpa,Possession_Carries_Mis,Possession_Carries_Dis,Possession_Receiving_Rec,Possession_Receiving_Prgr,Misc_Performance_Crdy,Misc_Performance_Crdr,Misc_Performance_2Crdy,Misc_Performance_Fls,Misc_Performance_Fld,Misc_Performance_Off,Misc_Performance_Pkwon,Misc_Performance_Pkcon,Misc_Performance_Og,Misc_Performance_Recov,Misc_Won,Misc_Lost,Misc_Won_Pct,Date
Liverpool,20:00,Champions League,Round of 16,Tue,Home,L,2.0,5.0,0,0,es Real Madrid,1.8,1.6,52.0,52337.0,Jordan Henderson,4-3-3,István Kovács,2.0,9.0,4.0,44.4,0.22,0.5,14.3,1.0,0.0,0.0,1.8,0.22,0.2,0.2,6.0,5.0,1.0,16.7,0.0,2.8,-2.2,0.0,0.0,0.0,0.0,2.0,3.0,66.7,25.0,4.0,8.0,22.2,4.0,25.0,33.3,8.0,1.0,12.5,0.0,10.7,506.0,602.0,84.1,8144.0,2466.0,260.0,283.0,91.9,190.0,215.0,88.4,38.0,65.0,58.5,1.0,1.7,1.1,7.0,37.0,16.0,4.0,55.0,556.0,46.0,8.0,2.0,6.0,19.0,24.0,4.0,1.0,3.0,0.0,0.0,12.0,13.0,8.0,2.0,1.0,1.0,0.0,1.0,2.0,18.0,12.0,2.0,10.0,6.0,10.0,21.0,47.6,11.0,7.0,1.0,6.0,9.0,27,7.0,1.0,712.0,39.0,154.0,377.0,187.0,25.0,712.0,33.0,16.0,48.5,14.0,42.4,423.0,2347.0,1100.0,17.0,11.0,2.0,21.0,6.0,505.0,55.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,66.0,2.0,5.0,28.6,2023-02-21
Liverpool,19:45,Premier League,Matchweek 25,Sat,Away,D,0.0,0.0,0,0,Crystal Palace,0.9,0.7,63.0,25842.0,Jordan Henderson,4-3-3,Darren England,0.0,12.0,4.0,33.3,0.0,0.0,16.0,1.0,0.0,0.0,0.9,0.07,-0.9,-0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,47.0,5.0,14.9,23.9,10.0,20.0,28.4,17.0,1.0,5.9,6.0,22.6,571.0,688.0,83.0,9533.0,3033.0,268.0,306.0,87.6,235.0,270.0,87.0,46.0,67.0,68.7,0.0,0.7,0.7,9.0,35.0,6.0,1.0,42.0,634.0,53.0,15.0,1.0,4.0,14.0,24.0,3.0,0.0,3.0,0.0,1.0,11.0,22.0,15.0,2.0,2.0,1.0,2.0,0.0,0.0,14.0,9.0,5.0,8.0,1.0,6.0,20.0,30.0,14.0,7.0,2.0,5.0,5.0,19,19.0,2.0,784.0,78.0,298.0,348.0,146.0,16.0,784.0,12.0,9.0,75.0,3.0,25.0,544.0,2851.0,1367.0,16.0,12.0,1.0,16.0,13.0,569.0,41.0,5.0,0.0,0.0,14.0,10.0,1.0,0.0,0.0,0.0,59.0,18.0,18.0,50.0,2023-02-25
Liverpool,20:00,Premier League,Matchweek 7,Wed,Home,W,2.0,0.0,0,0,Wolves,2.6,0.8,57.0,53259.0,Virgil van Dijk,4-3-3,Paul Tierney,2.0,15.0,6.0,40.0,0.13,0.33,13.6,0.0,0.0,0.0,2.6,0.18,-0.6,-0.6,1.0,0.0,1.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,4.0,8.0,50.0,43.0,6.0,14.0,23.9,3.0,66.7,37.0,7.0,0.0,0.0,0.0,16.0,476.0,579.0,82.2,8038.0,3000.0,220.0,248.0,88.7,197.0,227.0,86.8,42.0,72.0,58.3,2.0,2.4,1.9,12.0,26.0,10.0,2.0,43.0,525.0,53.0,17.0,2.0,10.0,17.0,27.0,5.0,1.0,4.0,0.0,1.0,9.0,25.0,18.0,3.0,0.0,2.0,1.0,1.0,4.0,12.0,10.0,5.0,4.0,3.0,6.0,21.0,28.6,15.0,6.0,1.0,5.0,12.0,24,6.0,1.0,671.0,53.0,187.0,330.0,160.0,34.0,671.0,24.0,13.0,54.2,9.0,37.5,403.0,2238.0,1002.0,15.0,14.0,4.0,8.0,12.0,474.0,43.0,2.0,0.0,0.0,13.0,13.0,1.0,0.0,0.0,0.0,56.0,9.0,12.0,42.9,2023-03-01
Liverpool,16:30,Premier League,Matchweek 26,Sun,Home,W,7.0,0.0,0,0,Manchester Utd,2.8,0.8,59.0,53001.0,Jordan Henderson,4-3-3,Andy Madley,7.0,18.0,8.0,44.4,0.39,0.88,12.7,0.0,0.0,0.0,2.8,0.15,4.2,4.2,4.0,0.0,4.0,100.0,1.0,1.1,1.1,0.0,0.0,0.0,0.0,6.0,14.0,42.9,45.0,7.0,28.9,31.4,6.0,16.7,28.3,13.0,2.0,15.4,0.0,11.0,396.0,515.0,76.9,7149.0,2901.0,173.0,201.0,86.1,164.0,201.0,81.6,47.0,84.0,56.0,6.0,2.2,2.3,13.0,30.0,16.0,3.0,55.0,465.0,50.0,18.0,3.0,7.0,20.0,20.0,4.0,1.0,2.0,0.0,0.0,11.0,30.0,24.0,1.0,0.0,2.0,1.0,2.0,12.0,17.0,14.0,7.0,9.0,1.0,13.0,23.0,56.5,10.0,12.0,1.0,11.0,9.0,26,14.0,0.0,630.0,72.0,191.0,260.0,186.0,41.0,630.0,21.0,9.0,42.9,8.0,38.1,346.0,1575.0,761.0,13.0,12.0,4.0,22.0,7.0,393.0,54.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,55.0,9.0,12.0,42.9,2023-03-05
Liverpool,12:30,Premier League,Matchweek 27,Sat,Away,L,0.0,1.0,0,0,Bournemouth,1.7,0.9,69.0,10536.0,Virgil van Dijk,4-3-3,John Brooks,0.0,14.0,5.0,35.7,0.0,0.0,18.5,0.0,0.0,1.0,1.0,0.07,-1.7,-1.0,2.0,1.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,4.0,6.3,22.2,6.0,0.0,24.2,9.0,0.0,0.0,2.0,27.3,569.0,706.0,80.6,10499.0,3310.0,239.0,281.0,85.1,266.0,299.0,89.0,57.0,99.0,57.6,0.0,0.6,1.4,7.0,43.0,13.0,1.0,61.0,643.0,59.0,7.0,3.0,5.0,25.0,36.0,8.0,3.0,4.0,0.0,4.0,13.0,21.0,15.0,4.0,0.0,1.0,1.0,0.0,0.0,22.0,15.0,9.0,7.0,6.0,15.0,33.0,45.5,18.0,7.0,0.0,7.0,11.0,33,12.0,0.0,804.0,38.0,239.0,371.0,200.0,28.0,803.0,14.0,7.0,50.0,5.0,35.7,456.0,1832.0,1092.0,19.0,18.0,2.0,13.0,6.0,566.0,61.0,1.0,0.0,0.0,9.0,6.0,4.0,0.0,0.0,0.0,62.0,14.0,17.0,45.2,2023-03-11
Liverpool,21:00,Champions League,Round of 16,Wed,Away,L,0.0,1.0,0,0,es Real Madrid,0.6,2.2,46.0,63127.0,James Milner,4-3-3,Felix Zwayer,0.0,9.0,5.0,55.6,0.0,0.0,17.8,0.0,0.0,0.0,0.6,0.06,-0.6,-0.6,7.0,1.0,6.0,85.7,0.0,2.3,1.3,0.0,0.0,0.0,0.0,3.0,5.0,60.0,19.0,6.0,21.1,30.9,4.0,25.0,33.8,10.0,0.0,0.0,1.0,22.0,405.0,496.0,81.7,7293.0,2656.0,195.0,216.0,90.3,177.0,205.0,86.3,31.0,65.0,47.7,0.0,0.5,1.1,7.0,35.0,12.0,2.0,50.0,454.0,40.0,12.0,1.0,6.0,26.0,13.0,9.0,1.0,7.0,0.0,2.0,8.0,14.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,15.0,10.0,8.0,1.0,12.0,26.0,46.2,14.0,21.0,5.0,16.0,9.0,28,17.0,0.0,602.0,49.0,167.0,281.0,159.0,27.0,602.0,15.0,9.0,60.0,4.0,26.7,353.0,1581.0,770.0,13.0,15.0,3.0,12.0,9.0,402.0,49.0,1.0,0.0,0.0,17.0,6.0,2.0,0.0,0.0,0.0,45.0,4.0,4.0,50.0,2023-03-15
Liverpool,12:30,Premier League,Matchweek 29,Sat,Away,L,1.0,4.0,0,0,Manchester City,0.3,2.9,32.0,52877.0,Jordan Henderson,4-3-3,Simon Hooper,1.0,4.0,1.0,25.0,0.25,1.0,15.9,0.0,0.0,0.0,0.3,0.08,0.7,0.7,8.0,4.0,4.0,50.0,0.0,3.9,-0.1,0.0,0.0,0.0,0.0,4.0,9.0,44.4,39.0,4.0,20.5,25.2,4.0,25.0,36.3,12.0,1.0,8.3,0.0,6.5,298.0,372.0,80.1,5311.0,1834.0,137.0,153.0,89.5,122.0,136.0,89.7,33.0,59.0,55.9,1.0,0.3,0.3,4.0,13.0,3.0,0.0,24.0,340.0,27.0,12.0,1.0,3.0,8.0,5.0,1.0,0.0,1.0,0.0,5.0,7.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,8.0,4.0,8.0,0.0,4.0,16.0,25.0,12.0,8.0,5.0,3.0,9.0,21,18.0,0.0,450.0,78.0,225.0,170.0,58.0,14.0,450.0,13.0,10.0,76.9,0.0,0.0,240.0,1268.0,695.0,13.0,7.0,5.0,8.0,7.0,297.0,24.0,1.0,0.0,0.0,12.0,9.0,5.0,0.0,0.0,0.0,40.0,7.0,1.0,87.5,2023-04-01
Liverpool,20:00,Premier League,Matchweek 8,Tue,Away,D,0.0,0.0,0,0,Chelsea,0.3,2.2,51.0,40093.0,Jordan Henderson,4-3-3,Anthony Taylor,0.0,7.0,3.0,42.9,0.0,0.0,25.4,0.0,0.0,0.0,0.3,0.05,-0.3,-0.3,2.0,0.0,2.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,30.0,38.0,0.0,15.8,27.2,9.0,44.4,32.9,10.0,1.0,10.0,1.0,14.8,471.0,578.0,81.5,8400.0,2966.0,217.0,245.0,88.6,208.0,229.0,90.8,42.0,76.0,55.3,0.0,0.1,0.5,4.0,35.0,7.0,0.0,42.0,525.0,50.0,10.0,1.0,2.0,13.0,25.0,5.0,3.0,2.0,0.0,3.0,10.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,7.0,4.0,4.0,5.0,4.0,20.0,20.0,16.0,15.0,3.0,12.0,6.0,19,17.0,0.0,686.0,65.0,231.0,304.0,156.0,16.0,686.0,20.0,11.0,55.0,8.0,40.0,383.0,1811.0,873.0,12.0,14.0,4.0,19.0,16.0,470.0,42.0,4.0,0.0,0.0,17.0,2.0,3.0,0.0,0.0,0.0,67.0,10.0,8.0,55.6,2023-04-04
Liverpool,16:30,Premier League,Matchweek 30,Sun,Home,D,2.0,2.0,0,0,Arsenal,3.9,1.4,59.0,53267.0,Jordan Henderson,4-3-3,Paul Tierney,2.0,20.0,6.0,30.0,0.1,0.33,14.0,0.0,0.0,1.0,3.1,0.16,-1.9,-1.1,5.0,2.0,3.0,60.0,0.0,2.6,0.6,0.0,0.0,0.0,0.0,8.0,15.0,53.3,55.0,4.0,25.5,29.4,6.0,16.7,27.0,8.0,2.0,25.0,5.0,18.6,456.0,568.0,80.3,8309.0,3352.0,204.0,227.0,89.9,186.0,220.0,84.5,52.0,85.0,61.2,1.0,2.7,2.5,16.0,37.0,20.0,4.0,53.0,526.0,40.0,12.0,2.0,4.0,24.0,13.0,5.0,3.0,2.0,0.0,2.0,11.0,37.0,30.0,0.0,1.0,1.0,1.0,4.0,3.0,22.0,12.0,11.0,6.0,5.0,13.0,30.0,43.3,17.0,9.0,2.0,7.0,11.0,33,12.0,0.0,686.0,79.0,229.0,260.0,205.0,51.0,685.0,15.0,4.0,26.7,8.0,53.3,315.0,1706.0,818.0,20.0,15.0,10.0,19.0,13.0,452.0,53.0,4.0,0.0,0.0,11.0,10.0,2.0,1.0,0.0,0.0,61.0,14.0,13.0,51.9,2023-04-09
Liverpool,20:00,Premier League,Matchweek 31,Mon,Away,W,6.0,1.0,0,0,Leeds United,2.7,1.4,73.0,36657.0,Jordan Henderson,4-3-3,Craig Pawson,6.0,13.0,7.0,53.8,0.46,0.86,12.9,0.0,0.0,0.0,2.7,0.21,3.3,3.3,3.0,1.0,2.0,66.7,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,1.0,3.0,33.3,24.0,5.0,8.3,22.0,4.0,25.0,29.3,13.0,0.0,0.0,3.0,25.0,803.0,908.0,88.4,13597.0,4093.0,362.0,397.0,91.2,381.0,410.0,92.9,46.0,70.0,65.7,6.0,2.7,1.9,13.0,59.0,14.0,4.0,59.0,869.0,37.0,5.0,5.0,6.0,10.0,22.0,2.0,1.0,0.0,0.0,2.0,8.0,25.0,22.0,1.0,2.0,0.0,0.0,0.0,12.0,21.0,10.0,10.0,10.0,1.0,11.0,22.0,50.0,11.0,12.0,3.0,9.0,8.0,29,17.0,1.0,1003.0,53.0,223.0,583.0,202.0,23.0,1003.0,19.0,12.0,63.2,6.0,31.6,768.0,2559.0,1237.0,13.0,23.0,3.0,14.0,7.0,801.0,58.0,1.0,0.0,0.0,12.0,6.0,2.0,0.0,0.0,0.0,62.0,9.0,10.0,47.4,2023-04-17
Liverpool,15:00,Premier League,Matchweek 32,Sat,Home,W,3.0,2.0,0,0,Nott'ham Forest,2.8,0.9,80.0,53254.0,Jordan Henderson,4-3-3,Michael Oliver,3.0,18.0,5.0,27.8,0.17,0.6,12.5,0.0,0.0,0.0,2.8,0.16,0.2,0.2,5.0,2.0,3.0,60.0,0.0,0.8,-1.2,0.0,0.0,0.0,0.0,2.0,6.0,33.3,30.0,8.0,13.3,28.0,7.0,28.6,31.7,9.0,3.0,33.3,2.0,15.0,610.0,716.0,85.2,10859.0,3558.0,267.0,289.0,92.4,273.0,304.0,89.8,64.0,98.0,65.3,3.0,2.6,2.3,15.0,55.0,8.0,1.0,59.0,654.0,60.0,13.0,3.0,5.0,28.0,28.0,9.0,3.0,5.0,0.0,2.0,10.0,32.0,12.0,8.0,1.0,5.0,6.0,0.0,6.0,14.0,8.0,4.0,3.0,7.0,8.0,11.0,72.7,3.0,7.0,0.0,7.0,5.0,19,11.0,1.0,824.0,44.0,142.0,433.0,251.0,47.0,824.0,26.0,8.0,30.8,8.0,30.8,534.0,2617.0,1334.0,24.0,18.0,4.0,14.0,7.0,607.0,58.0,0.0,0.0,0.0,9.0,12.0,2.0,0.0,0.0,0.0,42.0,19.0,14.0,57.6,2023-04-22
Liverpool,19:45,Premier League,Matchweek 33,Wed,Away,W,2.0,1.0,0,0,West Ham,1.9,0.8,72.0,62473.0,Jordan Henderson,4-3-3,Chris Kavanagh,2.0,20.0,4.0,20.0,0.1,0.5,16.8,0.0,0.0,0.0,1.9,0.11,0.1,0.1,2.0,1.0,1.0,50.0,0.0,0.1,-0.9,0.0,0.0,0.0,0.0,3.0,13.0,23.1,40.0,5.0,20.0,28.8,8.0,62.5,43.1,13.0,1.0,7.7,2.0,16.3,768.0,884.0,86.9,11994.0,3962.0,412.0,447.0,92.2,280.0,311.0,90.0,51.0,85.0,60.0,2.0,1.6,1.8,15.0,58.0,9.0,1.0,58.0,844.0,39.0,7.0,3.0,5.0,13.0,15.0,6.0,0.0,6.0,0.0,1.0,9.0,30.0,20.0,4.0,0.0,6.0,0.0,0.0,4.0,20.0,11.0,4.0,12.0,4.0,10.0,23.0,43.5,13.0,8.0,1.0,7.0,18.0,38,18.0,0.0,1000.0,72.0,280.0,503.0,228.0,36.0,1000.0,14.0,6.0,42.9,6.0,42.9,691.0,2875.0,1217.0,23.0,26.0,7.0,15.0,7.0,765.0,58.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,69.0,28.0,16.0,63.6,2023-04-26
Liverpool,16:30,Premier League,Matchweek 34,Sun,Home,W,4.0,3.0,0,0,Tottenham,2.2,2.0,67.0,53275.0,Virgil van Dijk,4-3-3,Paul Tierney,4.0,11.0,3.0,27.3,0.27,1.0,16.1,0.0,1.0,1.0,1.4,0.13,1.8,1.6,6.0,3.0,3.0,50.0,0.0,1.2,-1.8,0.0,0.0,0.0,0.0,7.0,17.0,41.2,44.0,4.0,34.1,33.1,3.0,66.7,48.7,7.0,0.0,0.0,4.0,19.0,666.0,764.0,87.2,11770.0,3570.0,290.0,316.0,91.8,294.0,316.0,93.0,67.0,108.0,62.0,2.0,1.2,1.5,10.0,51.0,10.0,3.0,63.0,721.0,43.0,10.0,6.0,1.0,15.0,21.0,4.0,2.0,2.0,0.0,0.0,6.0,20.0,18.0,1.0,0.0,0.0,1.0,0.0,6.0,16.0,11.0,4.0,6.0,6.0,7.0,16.0,43.8,9.0,10.0,1.0,9.0,1.0,17,7.0,2.0,864.0,45.0,210.0,446.0,217.0,28.0,863.0,31.0,11.0,35.5,17.0,54.8,536.0,2362.0,1063.0,20.0,18.0,6.0,17.0,7.0,665.0,62.0,3.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,59.0,20.0,7.0,74.1,2023-04-30
Liverpool,20:00,Premier League,Matchweek 28,Wed,Home,W,1.0,0.0,0,0,Fulham,1.8,0.9,57.0,52602.0,Jordan Henderson,4-3-3,Stuart Attwell,1.0,14.0,2.0,14.3,0.0,0.0,22.6,0.0,1.0,1.0,1.0,0.07,-0.8,-1.0,3.0,0.0,3.0,100.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,1.0,3.0,33.3,36.0,2.0,5.6,23.6,3.0,33.3,37.7,14.0,0.0,0.0,3.0,28.0,549.0,659.0,83.3,9402.0,3387.0,253.0,279.0,90.7,238.0,265.0,89.8,47.0,83.0,56.6,0.0,1.0,0.6,12.0,46.0,10.0,1.0,49.0,612.0,44.0,9.0,3.0,4.0,20.0,21.0,7.0,1.0,5.0,0.0,3.0,12.0,27.0,22.0,0.0,3.0,0.0,2.0,0.0,1.0,14.0,8.0,3.0,5.0,6.0,5.0,14.0,35.7,9.0,6.0,3.0,3.0,6.0,20,20.0,0.0,762.0,53.0,193.0,346.0,230.0,33.0,761.0,24.0,13.0,54.2,8.0,33.3,429.0,1840.0,858.0,12.0,15.0,3.0,13.0,7.0,545.0,48.0,0.0,0.0,0.0,10.0,7.0,3.0,1.0,0.0,0.0,60.0,14.0,7.0,66.7,2023-05-03
Liverpool,17:30,Premier League,Matchweek 35,Sat,Home,W,1.0,0.0,0,0,Brentford,2.2,0.2,54.0,52838.0,Virgil van Dijk,4-3-3,Anthony Taylor,1.0,15.0,5.0,33.3,0.07,0.2,18.8,0.0,0.0,0.0,2.2,0.15,-1.2,-1.2,1.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,20.0,27.0,7.0,40.7,37.4,5.0,80.0,53.6,12.0,0.0,0.0,3.0,21.5,330.0,424.0,77.8,6030.0,2105.0,139.0,159.0,87.4,146.0,174.0,83.9,40.0,78.0,51.3,1.0,1.8,1.4,10.0,36.0,11.0,1.0,37.0,374.0,49.0,12.0,3.0,7.0,19.0,19.0,7.0,1.0,4.0,0.0,1.0,6.0,26.0,24.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,5.0,2.0,4.0,3.0,4.0,12.0,33.3,8.0,3.0,1.0,2.0,4.0,13,27.0,0.0,520.0,55.0,145.0,216.0,161.0,28.0,520.0,16.0,8.0,50.0,4.0,25.0,285.0,1542.0,887.0,12.0,11.0,2.0,11.0,7.0,328.0,37.0,4.0,0.0,0.0,19.0,9.0,1.0,0.0,0.0,0.0,34.0,14.0,14.0,50.0,2023-05-06
Liverpool,20:00,Premier League,Matchweek 36,Mon,Away,W,3.0,0.0,0,0,Leicester City,2.2,0.4,66.0,32225.0,Jordan Henderson,4-3-3,Craig Pawson,3.0,16.0,5.0,31.3,0.19,0.6,17.5,1.0,0.0,0.0,2.2,0.13,0.8,0.8,4.0,0.0,4.0,100.0,1.0,1.2,1.2,0.0,0.0,0.0,0.0,3.0,6.0,50.0,40.0,7.0,12.5,23.5,1.0,100.0,56.0,6.0,1.0,16.7,7.0,23.3,611.0,725.0,84.3,10415.0,3382.0,290.0,321.0,90.3,256.0,293.0,87.4,50.0,78.0,64.1,3.0,2.1,1.6,14.0,40.0,12.0,3.0,43.0,674.0,47.0,14.0,7.0,8.0,13.0,26.0,4.0,2.0,2.0,0.0,4.0,11.0,28.0,23.0,2.0,1.0,0.0,1.0,1.0,6.0,18.0,12.0,7.0,7.0,4.0,12.0,21.0,57.1,9.0,9.0,0.0,9.0,6.0,24,10.0,1.0,831.0,49.0,213.0,409.0,216.0,31.0,831.0,26.0,14.0,53.8,9.0,34.6,516.0,2541.0,1229.0,29.0,28.0,11.0,12.0,27.0,609.0,43.0,1.0,0.0,0.0,17.0,11.0,4.0,0.0,0.0,0.0,63.0,11.0,12.0,47.8,2023-05-15
Liverpool,15:00,Premier League,Matchweek 37,Sat,Home,D,1.0,1.0,0,0,Aston Villa,0.7,1.3,66.0,53306.0,Jordan Henderson,4-3-3,John Brooks,1.0,10.0,5.0,50.0,0.1,0.2,18.2,0.0,0.0,0.0,0.7,0.07,0.3,0.3,3.0,1.0,2.0,66.7,0.0,0.6,-0.4,1.0,0.0,0.0,1.0,4.0,5.0,80.0,20.0,4.0,25.0,28.9,2.0,0.0,23.5,8.0,0.0,0.0,9.0,24.3,465.0,581.0,80.0,8250.0,3156.0,208.0,231.0,90.0,206.0,235.0,87.7,40.0,82.0,48.8,1.0,0.7,1.1,9.0,49.0,13.0,4.0,57.0,527.0,50.0,14.0,5.0,6.0,41.0,22.0,9.0,1.0,7.0,0.0,4.0,13.0,19.0,13.0,4.0,2.0,0.0,0.0,0.0,2.0,18.0,11.0,4.0,7.0,7.0,10.0,22.0,45.5,12.0,7.0,1.0,6.0,8.0,26,22.0,0.0,693.0,41.0,155.0,335.0,213.0,50.0,693.0,28.0,12.0,42.9,15.0,53.6,487.0,2159.0,1166.0,31.0,17.0,16.0,17.0,14.0,460.0,55.0,3.0,0.0,0.0,16.0,12.0,4.0,0.0,1.0,0.0,64.0,13.0,7.0,65.0,2023-05-20
Liverpool,16:30,Premier League,Matchweek 38,Sun,Away,D,4.0,4.0,0,0,Southampton,4.0,1.8,69.0,31129.0,James Milner,4-3-3,Darren England,4.0,30.0,8.0,26.7,0.13,0.5,18.5,0.0,0.0,0.0,4.0,0.14,0.0,0.0,10.0,4.0,6.0,60.0,0.0,2.9,-1.1,0.0,0.0,0.0,0.0,2.0,2.0,100.0,22.0,7.0,9.1,24.3,2.0,0.0,20.5,3.0,0.0,0.0,0.0,9.0,563.0,662.0,85.0,10065.0,3387.0,248.0,283.0,87.6,266.0,290.0,91.7,47.0,72.0,65.3,3.0,3.0,2.1,21.0,61.0,22.0,4.0,77.0,615.0,47.0,4.0,3.0,4.0,27.0,24.0,9.0,1.0,7.0,0.0,0.0,10.0,51.0,44.0,0.0,5.0,2.0,0.0,0.0,6.0,20.0,15.0,1.0,11.0,8.0,13.0,30.0,43.3,17.0,6.0,0.0,6.0,13.0,33,2.0,1.0,771.0,38.0,136.0,381.0,261.0,53.0,771.0,20.0,10.0,50.0,8.0,40.0,531.0,2580.0,1311.0,29.0,17.0,13.0,17.0,13.0,559.0,77.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,57.0,12.0,11.0,52.2,2023-05-28
Manchester City,17:00,Community Shield,FA Community Shield,Sat,Neutral,L,1.0,3.0,0,0,Liverpool,0.0,0.0,57.0,0.0,Rúben Dias,4-3-3,Craig Pawson,1.0,14.0,8.0,57.1,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,33.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-30
